game,date,numbers,bonus,gold_ball,scraped_at,source_block_index
Lotto Max,2023-09-26,"[3, 7, 13, 20, 22, 25, 47]",23,,2025-06-13T18:58:58.545916,957
Lotto Max,2023-09-29,"[2, 12, 19, 26, 34, 44, 46]",41,,2025-06-13T18:58:58.545916,958
Lotto Max,2023-10-03,"[1, 7, 10, 15, 30, 34, 47]",29,,2025-06-13T18:58:58.545916,959
Lotto Max,2023-10-06,"[4, 17, 20, 23, 25, 27, 41]",7,,2025-06-13T18:58:58.545916,960
Lotto Max,2023-10-10,"[5, 6, 12, 28, 33, 41, 47]",1,,2025-06-13T18:58:58.545916,961
Lotto Max,2023-10-13,"[8, 17, 20, 23, 28, 31, 33]",45,,2025-06-13T18:58:58.545916,962
Lotto Max,2023-10-17,"[2, 7, 15, 16, 18, 19, 25]",35,,2025-06-13T18:58:58.545916,963
Lotto Max,2023-10-20,"[3, 18, 19, 21, 25, 46, 50]",22,,2025-06-13T18:58:58.545916,964
Lotto Max,2023-10-24,"[4, 15, 16, 17, 23, 27, 47]",1,,2025-06-13T18:58:58.545916,965
Lotto Max,2023-10-27,"[6, 17, 25, 28, 30, 34, 36]",15,,2025-06-13T18:58:58.545916,966
Lotto Max,2023-10-31,"[22, 23, 25, 26, 35, 40, 44]",33,,2025-06-13T18:58:58.545916,967
Lotto Max,2023-11-03,"[5, 7, 9, 10, 19, 24, 40]",18,,2025-06-13T18:58:58.545916,968
Lotto Max,2023-11-07,"[4, 6, 16, 19, 29, 31, 44]",22,,2025-06-13T18:58:58.545916,969
Lotto Max,2023-11-10,"[7, 12, 15, 16, 35, 45, 48]",10,,2025-06-13T18:58:58.545916,970
Lotto Max,2023-11-14,"[9, 14, 15, 19, 45, 47, 50]",33,,2025-06-13T18:58:58.545916,971
Lotto Max,2023-11-17,"[2, 23, 28, 30, 31, 33, 37]",50,,2025-06-13T18:58:58.545916,972
Lotto Max,2023-11-21,"[7, 13, 30, 34, 37, 38, 42]",35,,2025-06-13T18:58:58.545916,973
Lotto Max,2023-11-24,"[2, 24, 25, 28, 36, 37, 46]",26,,2025-06-13T18:58:58.545916,974
Lotto Max,2023-11-28,"[1, 18, 25, 26, 30, 34, 39]",20,,2025-06-13T18:58:58.545916,975
Lotto Max,2023-12-01,"[4, 12, 15, 22, 36, 44, 46]",33,,2025-06-13T18:58:58.545916,976
Lotto Max,2023-12-05,"[3, 4, 8, 10, 38, 43, 47]",18,,2025-06-13T18:58:58.545916,977
Lotto Max,2023-12-08,"[8, 9, 11, 23, 25, 32, 34]",20,,2025-06-13T18:58:58.545916,978
Lotto Max,2023-12-12,"[2, 6, 22, 23, 28, 30, 42]",43,,2025-06-13T18:58:58.545916,979
Lotto Max,2023-12-15,"[1, 2, 13, 15, 20, 21, 45]",8,,2025-06-13T18:58:58.545916,980
Lotto Max,2023-12-19,"[2, 3, 4, 13, 21, 35, 38]",50,,2025-06-13T18:58:58.545916,981
Lotto Max,2023-12-22,"[8, 16, 19, 25, 30, 33, 47]",10,,2025-06-13T18:58:58.545916,982
Lotto Max,2023-12-29,"[3, 6, 9, 25, 30, 36, 42]",34,,2025-06-13T18:58:58.545916,983
Lotto Max,2024-01-02,"[9, 10, 16, 29, 36, 37, 50]",20,,2025-06-13T18:58:58.545916,984
Lotto Max,2024-01-05,"[3, 6, 11, 24, 29, 45, 50]",16,,2025-06-13T18:58:58.545916,985
Lotto Max,2024-01-09,"[1, 2, 12, 20, 24, 26, 28]",13,,2025-06-13T18:58:58.545916,986
Lotto Max,2024-01-12,"[5, 6, 7, 18, 22, 34, 36]",26,,2025-06-13T18:58:58.545916,987
Lotto Max,2024-01-16,"[2, 9, 10, 14, 42, 43, 44]",25,,2025-06-13T18:58:58.545916,988
Lotto Max,2024-01-19,"[11, 20, 27, 28, 32, 36, 50]",2,,2025-06-13T18:58:58.545916,989
Lotto Max,2024-01-23,"[4, 9, 25, 31, 41, 48, 49]",7,,2025-06-13T18:58:58.545916,990
Lotto Max,2024-01-26,"[7, 11, 21, 22, 24, 26, 35]",32,,2025-06-13T18:58:58.545916,991
Lotto Max,2024-01-30,"[1, 6, 12, 18, 26, 27, 40]",42,,2025-06-13T18:58:58.545916,992
Lotto Max,2024-02-02,"[7, 9, 14, 18, 22, 32, 42]",2,,2025-06-13T18:58:58.545916,993
Lotto Max,2024-02-06,"[10, 16, 21, 29, 42, 44, 50]",26,,2025-06-13T18:58:58.545916,994
Lotto Max,2024-02-09,"[5, 8, 16, 32, 36, 41, 42]",12,,2025-06-13T18:58:58.545916,995
Lotto Max,2024-02-13,"[13, 16, 18, 29, 35, 36, 49]",34,,2025-06-13T18:58:58.545916,996
Lotto Max,2024-02-16,"[4, 19, 29, 34, 41, 44, 46]",31,,2025-06-13T18:58:58.545916,997
Lotto Max,2024-02-20,"[1, 4, 23, 24, 31, 40, 48]",38,,2025-06-13T18:58:58.545916,998
Lotto Max,2024-02-23,"[8, 16, 24, 28, 40, 41, 47]",10,,2025-06-13T18:58:58.545916,999
Lotto Max,2024-02-27,"[14, 18, 22, 25, 34, 40, 46]",30,,2025-06-13T18:58:58.545916,1000
Lotto Max,2024-03-01,"[15, 17, 23, 32, 38, 46, 47]",44,,2025-06-13T18:58:58.545916,1001
Lotto Max,2024-03-05,"[2, 4, 7, 25, 33, 43, 49]",38,,2025-06-13T18:58:58.545916,1002
Lotto Max,2024-03-08,"[1, 3, 6, 19, 21, 33, 47]",10,,2025-06-13T18:58:58.545916,1003
Lotto Max,2024-03-12,"[3, 15, 20, 21, 23, 24, 34]",38,,2025-06-13T18:58:58.545916,1004
Lotto Max,2024-03-15,"[22, 24, 31, 33, 39, 45, 46]",2,,2025-06-13T18:58:58.545916,1005
Lotto Max,2024-03-19,"[3, 16, 19, 21, 24, 40, 46]",39,,2025-06-13T18:58:58.545916,1006
Lotto Max,2024-03-22,"[2, 7, 19, 28, 36, 37, 44]",10,,2025-06-13T18:58:58.545916,1007
Lotto Max,2024-03-26,"[21, 24, 25, 26, 31, 42, 43]",30,,2025-06-13T18:58:58.545916,1008
Lotto Max,2024-03-29,"[1, 14, 17, 19, 23, 42, 48]",39,,2025-06-13T18:58:58.545916,1009
Lotto Max,2024-04-02,"[11, 23, 36, 38, 42, 43, 49]",27,,2025-06-13T18:58:58.545916,1010
Lotto Max,2024-04-05,"[4, 8, 18, 24, 26, 35, 46]",5,,2025-06-13T18:58:58.545916,1011
Lotto Max,2024-04-09,"[4, 5, 22, 30, 44, 46, 50]",34,,2025-06-13T18:58:58.545916,1012
Lotto Max,2024-04-12,"[17, 25, 30, 35, 36, 44, 50]",10,,2025-06-13T18:58:58.545916,1013
Lotto Max,2024-04-16,"[15, 19, 22, 28, 34, 36, 46]",25,,2025-06-13T18:58:58.545916,1014
Lotto Max,2024-04-19,"[6, 7, 14, 15, 28, 39, 42]",37,,2025-06-13T18:58:58.545916,1015
Lotto Max,2024-04-23,"[7, 14, 17, 26, 29, 38, 39]",18,,2025-06-13T18:58:58.545916,1016
Lotto Max,2024-04-26,"[2, 3, 23, 36, 38, 40, 48]",42,,2025-06-13T18:58:58.545916,1017
Lotto Max,2024-04-30,"[5, 8, 18, 21, 23, 31, 48]",40,,2025-06-13T18:58:58.545916,1018
Lotto Max,2024-05-03,"[3, 5, 16, 20, 31, 34, 38]",17,,2025-06-13T18:58:58.545916,1019
Lotto Max,2024-05-07,"[3, 22, 32, 43, 46, 47, 48]",49,,2025-06-13T18:58:58.545916,1020
Lotto Max,2024-05-10,"[2, 4, 14, 28, 29, 30, 43]",34,,2025-06-13T18:58:58.545916,1021
Lotto Max,2024-05-14,"[10, 15, 18, 27, 28, 32, 43]",8,,2025-06-13T18:58:58.545916,1022
Lotto Max,2024-05-17,"[5, 13, 27, 28, 32, 45, 50]",44,,2025-06-13T18:58:58.545916,1023
Lotto Max,2024-05-21,"[1, 4, 6, 7, 34, 40, 46]",2,,2025-06-13T18:58:58.545916,1024
Lotto Max,2024-05-24,"[1, 6, 9, 11, 31, 39, 50]",35,,2025-06-13T18:58:58.545916,1025
Lotto Max,2024-05-28,"[2, 6, 9, 21, 22, 32, 43]",3,,2025-06-13T18:58:58.545916,1026
Lotto Max,2024-05-31,"[1, 4, 18, 19, 23, 28, 29]",43,,2025-06-13T18:58:58.545916,1027
Lotto Max,2024-06-04,"[5, 6, 12, 15, 18, 34, 37]",7,,2025-06-13T18:58:58.545916,1028
Lotto Max,2024-06-07,"[2, 3, 12, 15, 32, 33, 36]",9,,2025-06-13T18:58:58.545916,1029
Lotto Max,2024-06-11,"[3, 30, 39, 44, 45, 47, 49]",46,,2025-06-13T18:58:58.545916,1030
Lotto Max,2024-06-14,"[5, 11, 29, 31, 38, 39, 49]",41,,2025-06-13T18:58:58.545916,1031
Lotto Max,2024-06-18,"[17, 19, 32, 34, 37, 44, 45]",22,,2025-06-13T18:58:58.545916,1032
Lotto Max,2024-06-21,"[8, 12, 32, 33, 34, 46, 47]",13,,2025-06-13T18:58:58.545916,1033
Lotto Max,2024-06-25,"[3, 11, 28, 40, 43, 44, 45]",4,,2025-06-13T18:58:58.545916,1034
Lotto Max,2024-06-28,"[1, 5, 11, 12, 13, 23, 33]",21,,2025-06-13T18:58:58.545916,1035
Lotto Max,2024-07-02,"[1, 10, 11, 16, 19, 23, 39]",50,,2025-06-13T18:58:58.545916,1036
Lotto Max,2024-07-05,"[2, 6, 14, 19, 25, 27, 44]",32,,2025-06-13T18:58:58.545916,1037
Lotto Max,2024-07-09,"[19, 22, 29, 33, 41, 45, 50]",44,,2025-06-13T18:58:58.545916,1038
Lotto Max,2024-07-12,"[6, 7, 8, 11, 35, 41, 44]",10,,2025-06-13T18:58:58.545916,1039
Lotto Max,2024-07-16,"[10, 11, 18, 26, 36, 40, 49]",28,,2025-06-13T18:58:58.545916,1040
Lotto Max,2024-07-19,"[1, 3, 17, 18, 20, 23, 29]",35,,2025-06-13T18:58:58.545916,1041
Lotto Max,2024-07-23,"[4, 12, 14, 16, 27, 35, 41]",32,,2025-06-13T18:58:58.545916,1042
Lotto Max,2024-07-26,"[3, 8, 15, 29, 34, 38, 39]",17,,2025-06-13T18:58:58.545916,1043
Lotto Max,2024-07-30,"[1, 4, 11, 35, 42, 45, 49]",36,,2025-06-13T18:58:58.545916,1044
Lotto Max,2024-08-02,"[3, 18, 26, 27, 37, 39, 40]",16,,2025-06-13T18:58:58.545916,1045
Lotto Max,2024-08-06,"[7, 12, 13, 30, 38, 46, 48]",28,,2025-06-13T18:58:58.545916,1046
Lotto Max,2024-08-09,"[11, 16, 22, 25, 31, 41, 44]",30,,2025-06-13T18:58:58.545916,1047
Lotto Max,2024-08-13,"[13, 28, 30, 34, 40, 45, 49]",9,,2025-06-13T18:58:58.545916,1048
Lotto Max,2024-08-16,"[5, 7, 12, 18, 33, 40, 50]",15,,2025-06-13T18:58:58.545916,1049
Lotto Max,2024-08-20,"[2, 11, 12, 21, 24, 38, 39]",33,,2025-06-13T18:58:58.545916,1050
Lotto Max,2024-08-23,"[4, 5, 9, 15, 33, 37, 42]",30,,2025-06-13T18:58:58.545916,1051
Lotto Max,2024-08-27,"[4, 17, 25, 38, 41, 46, 50]",14,,2025-06-13T18:58:58.545916,1052
Lotto Max,2024-08-30,"[6, 7, 10, 14, 28, 29, 46]",44,,2025-06-13T18:58:58.545916,1053
Lotto Max,2024-09-03,"[4, 6, 10, 22, 32, 39, 50]",19,,2025-06-13T18:58:58.545916,1054
Lotto Max,2024-09-06,"[5, 16, 18, 20, 23, 28, 39]",8,,2025-06-13T18:58:58.545916,1055
Lotto Max,2024-09-10,"[5, 16, 22, 24, 31, 33, 38]",30,,2025-06-13T18:58:58.545916,1056
Lotto Max,2024-09-13,"[9, 12, 13, 15, 29, 30, 41]",47,,2025-06-13T18:58:58.545916,1057
Lotto Max,2024-09-17,"[2, 4, 11, 16, 25, 29, 47]",34,,2025-06-13T18:58:58.545916,1058
Lotto Max,2024-09-20,"[4, 8, 26, 32, 35, 36, 37]",33,,2025-06-13T18:58:58.545916,1059
Lotto Max,2024-09-24,"[1, 11, 21, 38, 40, 43, 45]",20,,2025-06-13T18:58:58.545916,1060
Lotto Max,2024-09-27,"[4, 6, 8, 16, 21, 36, 50]",9,,2025-06-13T18:58:58.545916,1061
Lotto Max,2024-10-01,"[11, 12, 28, 32, 36, 38, 41]",44,,2025-06-13T18:58:58.545916,1062
Lotto Max,2024-10-04,"[2, 9, 20, 27, 40, 45, 49]",50,,2025-06-13T18:58:58.545916,1063
Lotto Max,2024-10-08,"[10, 11, 13, 20, 22, 27, 48]",21,,2025-06-13T18:58:58.545916,1064
Lotto Max,2024-10-11,"[7, 20, 24, 33, 44, 48, 49]",43,,2025-06-13T18:58:58.545916,1065
Lotto Max,2024-10-15,"[8, 12, 19, 20, 26, 32, 46]",27,,2025-06-13T18:58:58.545916,1066
Lotto Max,2024-10-18,"[6, 12, 13, 21, 24, 30, 47]",34,,2025-06-13T18:58:58.545916,1067
Lotto Max,2024-10-22,"[7, 8, 23, 30, 32, 33, 49]",22,,2025-06-13T18:58:58.545916,1068
Lotto Max,2024-10-25,"[3, 15, 23, 24, 31, 33, 47]",22,,2025-06-13T18:58:58.545916,1069
Lotto Max,2024-10-29,"[20, 26, 28, 29, 35, 39, 47]",46,,2025-06-13T18:58:58.545916,1070
Lotto Max,2024-11-01,"[7, 16, 22, 28, 30, 34, 41]",44,,2025-06-13T18:58:58.545916,1071
Lotto Max,2024-11-05,"[1, 2, 9, 22, 26, 32, 47]",35,,2025-06-13T18:58:58.545916,1072
Lotto Max,2024-11-08,"[2, 16, 25, 38, 40, 41, 44]",26,,2025-06-13T18:58:58.545916,1073
Lotto Max,2024-11-12,"[1, 12, 13, 24, 28, 36, 39]",35,,2025-06-13T18:58:58.545916,1074
Lotto Max,2024-11-15,"[2, 7, 10, 14, 27, 32, 35]",44,,2025-06-13T18:58:58.545916,1075
Lotto Max,2024-11-19,"[2, 10, 16, 18, 22, 44, 50]",42,,2025-06-13T18:58:58.545916,1076
Lotto Max,2024-11-22,"[4, 6, 9, 21, 40, 42, 43]",24,,2025-06-13T18:58:58.545916,1077
Lotto Max,2024-11-29,"[6, 17, 26, 29, 30, 39, 49]",2,,2025-06-13T18:58:58.545916,1078
Lotto Max,2024-12-03,"[9, 14, 21, 26, 29, 32, 41]",47,,2025-06-13T18:58:58.545916,1079
Lotto Max,2024-12-06,"[8, 21, 29, 31, 37, 38, 41]",12,,2025-06-13T18:58:58.545916,1080
Lotto Max,2024-12-10,"[3, 6, 22, 30, 32, 40, 46]",19,,2025-06-13T18:58:58.545916,1081
Lotto Max,2024-12-13,"[2, 17, 20, 22, 32, 33, 47]",24,,2025-06-13T18:58:58.545916,1082
Lotto Max,2024-12-17,"[13, 16, 27, 39, 43, 45, 50]",36,,2025-06-13T18:58:58.545916,1083
Lotto Max,2024-12-20,"[5, 6, 7, 24, 27, 29, 32]",47,,2025-06-13T18:58:58.545916,1084
Lotto Max,2024-12-24,"[2, 10, 15, 16, 31, 34, 43]",46,,2025-06-13T18:58:58.545916,1085
Lotto Max,2024-12-27,"[2, 6, 13, 31, 35, 37, 39]",49,,2025-06-13T18:58:58.545916,1086
Lotto Max,2024-12-31,"[7, 9, 11, 16, 17, 20, 33]",48,,2025-06-13T18:58:58.545916,1087
Lotto Max,2025-01-03,"[3, 10, 19, 27, 33, 37, 38]",7,,2025-06-13T18:58:58.545916,1088
Lotto Max,2025-01-07,"[14, 20, 21, 24, 26, 35, 44]",34,,2025-06-13T18:58:58.545916,1089
Lotto Max,2025-01-10,"[1, 2, 11, 19, 27, 28, 36]",21,,2025-06-13T18:58:58.545916,1090
Lotto Max,2025-01-14,"[9, 12, 13, 25, 27, 44, 48]",14,,2025-06-13T18:58:58.545916,1091
Lotto Max,2025-01-17,"[10, 17, 19, 25, 28, 34, 41]",33,,2025-06-13T18:58:58.545916,1092
Lotto Max,2025-01-21,"[13, 15, 21, 35, 36, 42, 47]",38,,2025-06-13T18:58:58.545916,1093
Lotto Max,2025-01-24,"[22, 27, 29, 35, 39, 45, 46]",33,,2025-06-13T18:58:58.545916,1094
Lotto Max,2025-01-28,"[3, 13, 19, 43, 46, 47, 50]",27,,2025-06-13T18:58:58.545916,1095
Lotto Max,2025-01-31,"[2, 8, 9, 16, 27, 37, 38]",30,,2025-06-13T18:58:58.545916,1096
Lotto Max,2025-02-04,"[10, 14, 16, 27, 35, 40, 50]",22,,2025-06-13T18:58:58.545916,1097
Lotto Max,2025-02-07,"[10, 11, 20, 21, 27, 32, 49]",35,,2025-06-13T18:58:58.545916,1098
Lotto Max,2025-02-11,"[1, 8, 17, 22, 39, 45, 46]",23,,2025-06-13T18:58:58.545916,1099
Lotto Max,2025-02-14,"[1, 7, 20, 27, 30, 35, 48]",44,,2025-06-13T18:58:58.545916,1100
Lotto Max,2025-02-18,"[5, 13, 18, 25, 34, 36, 44]",1,,2025-06-13T18:58:58.545916,1101
Lotto Max,2025-02-21,"[3, 5, 8, 25, 29, 32, 43]",31,,2025-06-13T18:58:58.545916,1102
Lotto Max,2025-02-25,"[7, 19, 20, 30, 34, 47, 50]",38,,2025-06-13T18:58:58.545916,1103
Lotto Max,2025-02-28,"[4, 6, 15, 16, 35, 43, 44]",29,,2025-06-13T18:58:58.545916,1104
Lotto Max,2025-03-04,"[15, 21, 26, 35, 36, 43, 45]",41,,2025-06-13T18:58:58.545916,1105
Lotto Max,2025-03-07,"[4, 12, 28, 36, 38, 45, 50]",49,,2025-06-13T18:58:58.545916,1106
Lotto Max,2025-03-11,"[2, 10, 19, 21, 29, 35, 40]",46,,2025-06-13T18:58:58.545916,1107
Lotto Max,2025-03-14,"[18, 19, 22, 27, 30, 38, 50]",24,,2025-06-13T18:58:58.545916,1108
Lotto Max,2025-03-18,"[4, 14, 20, 36, 38, 42, 45]",43,,2025-06-13T18:58:58.545916,1109
Lotto Max,2025-03-21,"[20, 26, 30, 32, 36, 40, 48]",50,,2025-06-13T18:58:58.545916,1110
Lotto Max,2025-03-25,"[1, 10, 16, 36, 39, 45, 47]",4,,2025-06-13T18:58:58.545916,1111
Lotto Max,2025-03-28,"[7, 13, 33, 40, 44, 49, 50]",32,,2025-06-13T18:58:58.545916,1112
Lotto Max,2025-04-01,"[6, 18, 27, 30, 31, 43, 48]",14,,2025-06-13T18:58:58.545916,1113
Lotto Max,2025-04-04,"[6, 18, 22, 40, 41, 43, 46]",4,,2025-06-13T18:58:58.545916,1114
Lotto Max,2025-04-08,"[10, 12, 22, 24, 34, 40, 41]",19,,2025-06-13T18:58:58.545916,1115
Lotto Max,2025-04-11,"[6, 23, 24, 43, 44, 49, 50]",34,,2025-06-13T18:58:58.545916,1116
Lotto Max,2025-04-15,"[12, 20, 21, 27, 36, 40, 42]",5,,2025-06-13T18:58:58.545916,1117
Lotto Max,2025-04-18,"[1, 3, 5, 6, 14, 18, 34]",7,,2025-06-13T18:58:58.545916,1118
Lotto Max,2025-04-22,"[5, 19, 25, 31, 34, 38, 48]",15,,2025-06-13T18:58:58.545916,1119
Lotto Max,2025-04-25,"[5, 6, 14, 17, 31, 40, 48]",2,,2025-06-13T18:58:58.545916,1120
Lotto Max,2025-04-29,"[3, 11, 14, 29, 33, 38, 45]",18,,2025-06-13T18:58:58.545916,1121
Lotto Max,2025-05-02,"[4, 9, 19, 22, 23, 32, 41]",34,,2025-06-13T18:58:58.545916,1122
Lotto Max,2025-05-06,"[5, 13, 15, 20, 45, 48, 49]",19,,2025-06-13T18:58:58.545916,1123
